user_id,month,intervention_category,cate,estimated_benefit,predicted_outcome_control,predicted_outcome_treatment,recommended_action
692,2026-09-01,LIQUIDITY_PROTECTION,-0.09562853646754585,0.09562853646754585,0.22708668428521384,0.131458147817668,LIQUIDITY_PROTECTION
696,2026-09-01,LIQUIDITY_PROTECTION,-0.2051573757697986,0.2051573757697986,0.24153275494858334,0.036375379178784764,LIQUIDITY_PROTECTION
703,2026-09-01,LIQUIDITY_PROTECTION,-0.027930335841999387,0.027930335841999387,0.28114507433857294,0.25321473849657355,LIQUIDITY_PROTECTION
727,2026-09-01,LIQUIDITY_PROTECTION,-0.04828723182450145,0.04828723182450145,0.23864010968279728,0.19035287785829583,LIQUIDITY_PROTECTION
729,2026-09-01,LIQUIDITY_PROTECTION,-0.05236189691085216,0.05236189691085216,0.22917161922328338,0.17680972231243122,LIQUIDITY_PROTECTION
738,2026-09-01,LIQUIDITY_PROTECTION,-0.0848097814136903,0.0848097814136903,0.23632224933792292,0.15151246792423262,LIQUIDITY_PROTECTION
744,2026-09-01,LIQUIDITY_PROTECTION,-0.12931795252528225,0.12931795252528225,0.24278951522333916,0.11347156269805692,LIQUIDITY_PROTECTION
750,2026-09-01,LIQUIDITY_PROTECTION,0.13149108297676423,-0.13149108297676423,0.20594768147017792,0.33743876444694215,NO_SIMULATED_BENEFIT
754,2026-09-01,LIQUIDITY_PROTECTION,0.139646643604074,-0.139646643604074,0.1352521224905127,0.2748987660945867,NO_SIMULATED_BENEFIT
801,2026-09-01,LIQUIDITY_PROTECTION,0.007436425821975456,-0.007436425821975456,0.16265206028634852,0.17008848610832397,NO_SIMULATED_BENEFIT
824,2026-09-01,LIQUIDITY_PROTECTION,0.05473936460108897,-0.05473936460108897,0.15434650976419717,0.20908587436528614,NO_SIMULATED_BENEFIT
827,2026-09-01,LIQUIDITY_PROTECTION,0.03766163454708349,-0.03766163454708349,0.1987420079204135,0.23640364246749698,NO_SIMULATED_BENEFIT
848,2026-09-01,LIQUIDITY_PROTECTION,0.04688402361748362,-0.04688402361748362,0.15693590416080005,0.20381992777828367,NO_SIMULATED_BENEFIT
891,2026-09-01,LIQUIDITY_PROTECTION,-0.08293004854479347,0.08293004854479347,0.21516585715482806,0.1322358086100346,LIQUIDITY_PROTECTION
918,2026-09-01,LIQUIDITY_PROTECTION,-0.19165205273344008,0.19165205273344008,0.39579586168220265,0.20414380894876258,LIQUIDITY_PROTECTION
923,2026-09-01,LIQUIDITY_PROTECTION,0.1822611071132743,-0.1822611071132743,0.10934278874720064,0.29160389586047497,NO_SIMULATED_BENEFIT
930,2026-09-01,LIQUIDITY_PROTECTION,0.11743253414548335,-0.11743253414548335,0.1433475501107083,0.26078008425619165,NO_SIMULATED_BENEFIT
937,2026-09-01,LIQUIDITY_PROTECTION,0.2027848773080471,-0.2027848773080471,0.20337275073928743,0.4061576280473345,NO_SIMULATED_BENEFIT
938,2026-09-01,LIQUIDITY_PROTECTION,0.07465767822760702,-0.07465767822760702,0.15026053691351843,0.22491821514112545,NO_SIMULATED_BENEFIT
940,2026-09-01,LIQUIDITY_PROTECTION,0.05039604031520842,-0.05039604031520842,0.15961189041225068,0.2100079307274591,NO_SIMULATED_BENEFIT
942,2026-09-01,LIQUIDITY_PROTECTION,0.04739723118946465,-0.04739723118946465,0.2905685579899977,0.33796578917946235,NO_SIMULATED_BENEFIT
948,2026-09-01,LIQUIDITY_PROTECTION,-0.08182819919221186,0.08182819919221186,0.200942098316375,0.11911389912416313,LIQUIDITY_PROTECTION
953,2026-09-01,LIQUIDITY_PROTECTION,-0.014566624917050491,0.014566624917050491,0.2507965957546066,0.23622997083755612,LIQUIDITY_PROTECTION
962,2026-09-01,LIQUIDITY_PROTECTION,0.03502077418195834,-0.03502077418195834,0.19987985541720088,0.23490062959915922,NO_SIMULATED_BENEFIT
965,2026-09-01,LIQUIDITY_PROTECTION,0.12471416775518945,-0.12471416775518945,0.15575172736981213,0.2804658951250016,NO_SIMULATED_BENEFIT
967,2026-09-01,LIQUIDITY_PROTECTION,0.00756142602306295,-0.00756142602306295,0.13893656065371637,0.14649798667677932,NO_SIMULATED_BENEFIT
977,2026-09-01,LIQUIDITY_PROTECTION,-0.08360604861678356,0.08360604861678356,0.30594304273870854,0.22233699412192498,LIQUIDITY_PROTECTION
990,2026-09-01,LIQUIDITY_PROTECTION,0.07077732723359667,-0.07077732723359667,0.15943986129396356,0.23021718852756023,NO_SIMULATED_BENEFIT
993,2026-09-01,LIQUIDITY_PROTECTION,0.14415294743308266,-0.14415294743308266,0.06514616759590852,0.20929911502899118,NO_SIMULATED_BENEFIT
997,2026-09-01,LIQUIDITY_PROTECTION,-0.06638764692479837,0.06638764692479837,0.35321243857621565,0.2868247916514173,LIQUIDITY_PROTECTION
9,2026-09-01,OBLIGATION_MANAGEMENT,-0.3030559067838482,0.3030559067838482,0.5150648471182532,0.21200894033440498,OBLIGATION_MANAGEMENT
20,2026-09-01,OBLIGATION_MANAGEMENT,-0.17717854611876174,0.17717854611876174,0.3545206351299686,0.17734208901120688,OBLIGATION_MANAGEMENT
31,2026-09-01,OBLIGATION_MANAGEMENT,-0.08973798052246054,0.08973798052246054,0.29553214392810434,0.2057941634056438,OBLIGATION_MANAGEMENT
44,2026-09-01,OBLIGATION_MANAGEMENT,-0.05802270456895722,0.05802270456895722,0.29292364975666735,0.23490094518771013,OBLIGATION_MANAGEMENT
50,2026-09-01,OBLIGATION_MANAGEMENT,-0.265913818308168,0.265913818308168,0.4902060244393836,0.2242922061312156,OBLIGATION_MANAGEMENT
75,2026-09-01,OBLIGATION_MANAGEMENT,-0.1910836667988001,0.1910836667988001,0.3697648748093426,0.17868120801054252,OBLIGATION_MANAGEMENT
90,2026-09-01,OBLIGATION_MANAGEMENT,-0.2929454125101533,0.2929454125101533,0.46896844253984976,0.17602303002969644,OBLIGATION_MANAGEMENT
95,2026-09-01,OBLIGATION_MANAGEMENT,-0.3161303928768727,0.3161303928768727,0.44260062986955556,0.12647023699268287,OBLIGATION_MANAGEMENT
101,2026-09-01,OBLIGATION_MANAGEMENT,-0.1787401471567561,0.1787401471567561,0.3755134321506295,0.1967732849938734,OBLIGATION_MANAGEMENT
133,2026-09-01,OBLIGATION_MANAGEMENT,-0.11058558023429958,0.11058558023429958,0.2055301309660895,0.09494455073178991,OBLIGATION_MANAGEMENT
180,2026-09-01,OBLIGATION_MANAGEMENT,-0.115134150944635,0.115134150944635,0.2055301309660895,0.09039598002145449,OBLIGATION_MANAGEMENT
184,2026-09-01,OBLIGATION_MANAGEMENT,-0.27809092875768726,0.27809092875768726,0.4450669389159731,0.1669760101582858,OBLIGATION_MANAGEMENT
191,2026-09-01,OBLIGATION_MANAGEMENT,-0.20684919152914522,0.20684919152914522,0.430839857009749,0.2239906654806038,OBLIGATION_MANAGEMENT
194,2026-09-01,OBLIGATION_MANAGEMENT,-0.1259216039600292,0.1259216039600292,0.21303923161489602,0.08711762765486683,OBLIGATION_MANAGEMENT
204,2026-09-01,OBLIGATION_MANAGEMENT,-0.3572343631822309,0.3572343631822309,0.46725471991629736,0.11002035673406647,OBLIGATION_MANAGEMENT
213,2026-09-01,OBLIGATION_MANAGEMENT,-0.18005117594176856,0.18005117594176856,0.2543926238939851,0.07434144795221653,OBLIGATION_MANAGEMENT
220,2026-09-01,OBLIGATION_MANAGEMENT,-0.2880327819242353,0.2880327819242353,0.4638879326214915,0.1758551506972562,OBLIGATION_MANAGEMENT
225,2026-09-01,OBLIGATION_MANAGEMENT,-0.06780886504590708,0.06780886504590708,0.25711690341276916,0.18930803836686208,OBLIGATION_MANAGEMENT
262,2026-09-01,OBLIGATION_MANAGEMENT,-0.1896491023813381,0.1896491023813381,0.3761020563714691,0.18645295399013098,OBLIGATION_MANAGEMENT
267,2026-09-01,OBLIGATION_MANAGEMENT,-0.12008556970806109,0.12008556970806109,0.33785804042906137,0.21777247072100028,OBLIGATION_MANAGEMENT
280,2026-09-01,OBLIGATION_MANAGEMENT,-0.16172229698720314,0.16172229698720314,0.3927276724596841,0.23100537547248096,OBLIGATION_MANAGEMENT
295,2026-09-01,OBLIGATION_MANAGEMENT,-0.1470915700152946,0.1470915700152946,0.3800150071446142,0.23292343712931962,OBLIGATION_MANAGEMENT
313,2026-09-01,OBLIGATION_MANAGEMENT,-0.029063392654761266,0.029063392654761266,0.27482619274421194,0.24576280008945067,OBLIGATION_MANAGEMENT
332,2026-09-01,OBLIGATION_MANAGEMENT,-0.16295342845888397,0.16295342845888397,0.33441512363616177,0.1714616951772778,OBLIGATION_MANAGEMENT
338,2026-09-01,OBLIGATION_MANAGEMENT,-0.13757338508464548,0.13757338508464548,0.33662436621963027,0.1990509811349848,OBLIGATION_MANAGEMENT
395,2026-09-01,OBLIGATION_MANAGEMENT,-0.11394220019386073,0.11394220019386073,0.21303923161489602,0.09909703142103529,OBLIGATION_MANAGEMENT
401,2026-09-01,OBLIGATION_MANAGEMENT,-0.1476108875358099,0.1476108875358099,0.3811264800873935,0.23351559255158363,OBLIGATION_MANAGEMENT
403,2026-09-01,OBLIGATION_MANAGEMENT,-0.1959104195085302,0.1959104195085302,0.41080504924526534,0.21489462973673515,OBLIGATION_MANAGEMENT
407,2026-09-01,OBLIGATION_MANAGEMENT,-0.2154302834964601,0.2154302834964601,0.3931789418155521,0.17774865831909198,OBLIGATION_MANAGEMENT
408,2026-09-01,OBLIGATION_MANAGEMENT,-0.0646567909145683,0.0646567909145683,0.2413347565917853,0.176677965677217,OBLIGATION_MANAGEMENT
433,2026-09-01,OBLIGATION_MANAGEMENT,-0.11122755100677598,0.11122755100677598,0.310352331455086,0.19912478044831003,OBLIGATION_MANAGEMENT
440,2026-09-01,OBLIGATION_MANAGEMENT,-0.19114218260073698,0.19114218260073698,0.31998601168760016,0.12884382908686318,OBLIGATION_MANAGEMENT
454,2026-09-01,OBLIGATION_MANAGEMENT,-0.11003061214671112,0.11003061214671112,0.3848338545699226,0.27480324242321147,OBLIGATION_MANAGEMENT
476,2026-09-01,OBLIGATION_MANAGEMENT,-0.16771795759566666,0.16771795759566666,0.38904326041748677,0.2213253028218201,OBLIGATION_MANAGEMENT
480,2026-09-01,OBLIGATION_MANAGEMENT,-0.2931010065425329,0.2931010065425329,0.4388054087508051,0.14570440220827222,OBLIGATION_MANAGEMENT
495,2026-09-01,OBLIGATION_MANAGEMENT,-0.3129200635605062,0.3129200635605062,0.4522933963680496,0.13937333280754338,OBLIGATION_MANAGEMENT
496,2026-09-01,OBLIGATION_MANAGEMENT,-0.17519004495556237,0.17519004495556237,0.3881460234409779,0.21295597848541556,OBLIGATION_MANAGEMENT
497,2026-09-01,OBLIGATION_MANAGEMENT,-0.06575817400906064,0.06575817400906064,0.23997012786003385,0.1742119538509732,OBLIGATION_MANAGEMENT
500,2026-09-01,OBLIGATION_MANAGEMENT,-0.42202064405156586,0.42202064405156586,0.5431762188545866,0.12115557480302068,OBLIGATION_MANAGEMENT
511,2026-09-01,OBLIGATION_MANAGEMENT,-0.20296369632666258,0.20296369632666258,0.3941213966701216,0.191157700343459,OBLIGATION_MANAGEMENT
513,2026-09-01,OBLIGATION_MANAGEMENT,-0.2107261894798725,0.2107261894798725,0.3733870064607362,0.16266081698086368,OBLIGATION_MANAGEMENT
551,2026-09-01,OBLIGATION_MANAGEMENT,-0.11540801696297048,0.11540801696297048,0.3505414682067161,0.23513345124374563,OBLIGATION_MANAGEMENT
561,2026-09-01,OBLIGATION_MANAGEMENT,-0.06457117987246372,0.06457117987246372,0.3129500662366443,0.24837888636418057,OBLIGATION_MANAGEMENT
578,2026-09-01,OBLIGATION_MANAGEMENT,-0.16929974064204623,0.16929974064204623,0.4084874822233639,0.23918774158131767,OBLIGATION_MANAGEMENT
580,2026-09-01,OBLIGATION_MANAGEMENT,-0.25085720588154947,0.25085720588154947,0.4385232946231027,0.18766608874155324,OBLIGATION_MANAGEMENT
601,2026-09-01,OBLIGATION_MANAGEMENT,-0.07225260505914385,0.07225260505914385,0.269072568315665,0.19681996325652115,OBLIGATION_MANAGEMENT
611,2026-09-01,OBLIGATION_MANAGEMENT,-0.22928174432779708,0.22928174432779708,0.41586840554526344,0.18658666121746637,OBLIGATION_MANAGEMENT
677,2026-09-01,OBLIGATION_MANAGEMENT,-0.30246143793547187,0.30246143793547187,0.45669288546684206,0.1542314475313702,OBLIGATION_MANAGEMENT
697,2026-09-01,OBLIGATION_MANAGEMENT,-0.18759402280032997,0.18759402280032997,0.340462472543418,0.15286844974308803,OBLIGATION_MANAGEMENT
711,2026-09-01,OBLIGATION_MANAGEMENT,-0.32318638997002114,0.32318638997002114,0.4738558139413028,0.1506694239712816,OBLIGATION_MANAGEMENT
717,2026-09-01,OBLIGATION_MANAGEMENT,-0.15714097707131788,0.15714097707131788,0.4015393105346669,0.24439833346334902,OBLIGATION_MANAGEMENT
728,2026-09-01,OBLIGATION_MANAGEMENT,-0.1371692274808727,0.1371692274808727,0.2251551037172234,0.08798587623635068,OBLIGATION_MANAGEMENT
739,2026-09-01,OBLIGATION_MANAGEMENT,-0.28984875650018455,0.28984875650018455,0.46869747146586005,0.1788487149656755,OBLIGATION_MANAGEMENT
741,2026-09-01,OBLIGATION_MANAGEMENT,-0.010133034162832927,0.010133034162832927,0.24497685893970758,0.23484382477687465,OBLIGATION_MANAGEMENT
746,2026-09-01,OBLIGATION_MANAGEMENT,-0.17887104664554015,0.17887104664554015,0.27152970951791283,0.09265866287237266,OBLIGATION_MANAGEMENT
764,2026-09-01,OBLIGATION_MANAGEMENT,-0.1970396126634517,0.1970396126634517,0.4546460502861433,0.2576064376226916,OBLIGATION_MANAGEMENT
778,2026-09-01,OBLIGATION_MANAGEMENT,-0.16341821384503424,0.16341821384503424,0.28536618416103865,0.12194797031600442,OBLIGATION_MANAGEMENT
788,2026-09-01,OBLIGATION_MANAGEMENT,-0.1275307178345102,0.1275307178345102,0.39431852117610616,0.26678780334159596,OBLIGATION_MANAGEMENT
796,2026-09-01,OBLIGATION_MANAGEMENT,-0.17281039616585972,0.17281039616585972,0.4024361991411211,0.2296258029752614,OBLIGATION_MANAGEMENT
806,2026-09-01,OBLIGATION_MANAGEMENT,-0.34601153322294537,0.34601153322294537,0.5189288299336732,0.1729172967107278,OBLIGATION_MANAGEMENT
847,2026-09-01,OBLIGATION_MANAGEMENT,-0.1672053998425096,0.1672053998425096,0.2597966023974219,0.09259120255491232,OBLIGATION_MANAGEMENT
854,2026-09-01,OBLIGATION_MANAGEMENT,-0.25631992974059525,0.25631992974059525,0.4774694088304771,0.22114947908988186,OBLIGATION_MANAGEMENT
856,2026-09-01,OBLIGATION_MANAGEMENT,-0.3852588159960073,0.3852588159960073,0.5245590535981026,0.13930023760209528,OBLIGATION_MANAGEMENT
869,2026-09-01,OBLIGATION_MANAGEMENT,-0.20520045950661195,0.20520045950661195,0.3464481919180692,0.14124773241145724,OBLIGATION_MANAGEMENT
873,2026-09-01,OBLIGATION_MANAGEMENT,-0.07763581163584901,0.07763581163584901,0.28224153256435064,0.20460572092850163,OBLIGATION_MANAGEMENT
879,2026-09-01,OBLIGATION_MANAGEMENT,-0.11854695410008523,0.11854695410008523,0.21016423161489603,0.0916172775148108,OBLIGATION_MANAGEMENT
887,2026-09-01,OBLIGATION_MANAGEMENT,-0.09428794639340976,0.09428794639340976,0.3338592843691596,0.23957133797574987,OBLIGATION_MANAGEMENT
901,2026-09-01,OBLIGATION_MANAGEMENT,-0.09979900150182519,0.09979900150182519,0.29595679167744254,0.19615779017561735,OBLIGATION_MANAGEMENT
905,2026-09-01,OBLIGATION_MANAGEMENT,-0.1460209312877723,0.1460209312877723,0.3209671555428203,0.174946224255048,OBLIGATION_MANAGEMENT
939,2026-09-01,OBLIGATION_MANAGEMENT,-0.17043898229273519,0.17043898229273519,0.3556649132056109,0.1852259309128757,OBLIGATION_MANAGEMENT
946,2026-09-01,OBLIGATION_MANAGEMENT,-0.3738420352793038,0.3738420352793038,0.5338003839052222,0.15995834862591837,OBLIGATION_MANAGEMENT
955,2026-09-01,OBLIGATION_MANAGEMENT,-0.17347805089527127,0.17347805089527127,0.3551127651615898,0.18163471426631853,OBLIGATION_MANAGEMENT
956,2026-09-01,OBLIGATION_MANAGEMENT,-0.09645678500945401,0.09645678500945401,0.3025196726102926,0.2060628876008386,OBLIGATION_MANAGEMENT
971,2026-09-01,OBLIGATION_MANAGEMENT,-0.22334008000490368,0.22334008000490368,0.3787096565641088,0.15536957655920514,OBLIGATION_MANAGEMENT
975,2026-09-01,OBLIGATION_MANAGEMENT,-0.15304301186171057,0.15304301186171057,0.390282011825169,0.2372389999634584,OBLIGATION_MANAGEMENT
986,2026-09-01,OBLIGATION_MANAGEMENT,-0.30061063694859813,0.30061063694859813,0.3844090685489748,0.08379843160037666,OBLIGATION_MANAGEMENT
989,2026-09-01,OBLIGATION_MANAGEMENT,0.0004336365388996344,-0.0004336365388996344,0.2452924479631139,0.24572608450201353,NO_SIMULATED_BENEFIT
7,2026-09-01,SPENDING_CONTROL,-0.036260412726805025,0.036260412726805025,0.28966886478418463,0.2534084520573796,SPENDING_CONTROL
12,2026-09-01,SPENDING_CONTROL,-0.03566222912800479,0.03566222912800479,0.22621143642095484,0.19054920729295005,SPENDING_CONTROL
14,2026-09-01,SPENDING_CONTROL,0.0006824602398992352,-0.0006824602398992352,0.1077974533757646,0.10847991361566384,NO_SIMULATED_BENEFIT
25,2026-09-01,SPENDING_CONTROL,0.030259548429624944,-0.030259548429624944,0.1213329117210549,0.15159246015067984,NO_SIMULATED_BENEFIT
27,2026-09-01,SPENDING_CONTROL,0.12127245932733663,-0.12127245932733663,0.12630229453335212,0.24757475386068875,NO_SIMULATED_BENEFIT
28,2026-09-01,SPENDING_CONTROL,0.15243259968960704,-0.15243259968960704,0.1827949110230268,0.33522751071263385,NO_SIMULATED_BENEFIT
39,2026-09-01,SPENDING_CONTROL,0.02898517883788665,-0.02898517883788665,0.09803222669624523,0.12701740553413188,NO_SIMULATED_BENEFIT
43,2026-09-01,SPENDING_CONTROL,0.07788874146534658,-0.07788874146534658,0.09989255626259058,0.17778129772793716,NO_SIMULATED_BENEFIT
45,2026-09-01,SPENDING_CONTROL,0.15119764439477407,-0.15119764439477407,0.14707672520141074,0.2982743695961848,NO_SIMULATED_BENEFIT
46,2026-09-01,SPENDING_CONTROL,-0.009021908475124088,0.009021908475124088,0.10869206779935524,0.09967015932423115,SPENDING_CONTROL
49,2026-09-01,SPENDING_CONTROL,-0.21495763303646326,0.21495763303646326,0.24929263449019465,0.03433500145373138,SPENDING_CONTROL
52,2026-09-01,SPENDING_CONTROL,0.10759163752125667,-0.10759163752125667,0.24713530482675844,0.3547269423480151,NO_SIMULATED_BENEFIT
63,2026-09-01,SPENDING_CONTROL,-0.1201253989682158,0.1201253989682158,0.18995982173872683,0.06983442277051104,SPENDING_CONTROL
71,2026-09-01,SPENDING_CONTROL,-0.2881010544236245,0.2881010544236245,0.3796903369319456,0.0915892825083211,SPENDING_CONTROL
72,2026-09-01,SPENDING_CONTROL,-0.10484217439994029,0.10484217439994029,0.21437189977433277,0.10952972537439248,SPENDING_CONTROL
74,2026-09-01,SPENDING_CONTROL,-0.0018187483855154896,0.0018187483855154896,0.13967915405374193,0.13786040566822644,SPENDING_CONTROL
108,2026-09-01,SPENDING_CONTROL,-0.12047114758511683,0.12047114758511683,0.1949922636706718,0.07452111608555496,SPENDING_CONTROL
114,2026-09-01,SPENDING_CONTROL,0.05525368931438043,-0.05525368931438043,0.08377393055359175,0.13902761986797219,NO_SIMULATED_BENEFIT
