user_id,month,salary_income,bonus_income,total_income,total_debits,variable_spending,essential_spending,discretionary_spending,recurring_spending,transaction_count,debit_transaction_count,credit_transaction_count,transactions_per_day,debit_transactions_per_day,average_transaction,median_transaction,transaction_amount_std,starting_balance,ending_balance,minimum_balance,maximum_balance,average_balance,net_cash_flow,savings_rate,income_to_expense_ratio,essential_spending_ratio,discretionary_spending_ratio,minimum_balance_ratio,average_balance_ratio,balance_change,financial_state,previous_financial_state,state_changed,state_transition,state_duration,recent_state_change,historical_spending_mean,historical_spending_std,spending_baseline_deviation,spending_baseline_ratio,transaction_count_change,savings_rate_change,rolling_spending_mean,rolling_spending_std,rolling_spending_min,rolling_spending_max,rolling_income_mean,income_volatility,rolling_average_balance,rolling_minimum_balance,rolling_savings_rate,rolling_transaction_count,rolling_net_cash_flow,spending_growth,discretionary_spending_growth,income_growth,balance_growth,spending_acceleration,cash_buffer,cash_buffer_ratio,expense_pressure,discretionary_pressure,negative_cash_flow,category_shift,has_full_history,prediction_date,prediction_balance,horizon_end,minimum_future_balance,ending_future_balance,future_net_cash_flow,future_income,future_expenses,negative_cashflow_days,required_obligations,obligation_coverage,future_transaction_count,future_discretionary_spending,future_essential_spending,critical_liquidity,obligation_failure,severe_liquidity_drawdown,liquidity_ratio,financial_stress_30d,risk_probability,liquidity_pressure_score,spending_pressure_score,obligation_pressure_score,max_pressure_score,pressure_state,pressure_severity,eligibility_threshold,eligible,intervention_category,treatment,control,randomization_stratum,randomization_balance_score,synthetic_financial_stress_30d,synthetic_cash_buffer_change,synthetic_savings_rate_change,synthetic_discretionary_spending_change,predicted_outcome_control,predicted_outcome_treatment,cate,absolute_effect,cate_estimation_type
993,2026-09-01,20100.26,0.0,20100.26,18680.1,9981.37,5456.01,4525.359999999999,8698.73,137,136,1,4.566666666666666,4.533333333333333,283.0683211678832,61.46,1785.9011839839427,40212.74,41632.9,33513.03,53613.29,45299.35817518248,1420.1599999999962,0.0706538124382468,1.076025288943849,0.5466193518525013,0.4533806481474987,1.6672933583943692,2.2536702597470124,1420.1600000000035,SPENDING_PRESSURE,SPENDING_PRESSURE,False,NO_CHANGE,4,0,11110.67375,3050.7532003937145,-1129.303750000001,0.8983586616428189,4.0,-0.026844965148977,10723.043333333331,1206.6234009140317,9981.37,12115.34,21865.123333333333,2476.450406253536,44031.342937049136,27331.05,0.1084479779176321,138.0,2443.3499999999985,-0.0090395356825868,-0.1141318497608837,-0.0335962782879778,0.0353161709448299,0.1595830535307575,33513.03,1.6672933583943692,0.9293461875617532,0.2251393763065751,0,0.1782093015827521,True,2026-09-30,41632.9,2026-10-30,33643.51999999999,41851.13000000002,218.2299999999996,26083.75,25865.52,29,8698.73,7.784659369816053,142,10423.52,15442.000000000002,False,False,False,0.808099363724362,0,0.0001246710581299,0.8022,0.57025,0.5686500000000001,0.8022,LIQUIDITY_PRESSURE,0.8022,0.7522249999999999,True,LIQUIDITY_PROTECTION,1,0,LIQUIDITY_PROTECTION_LOW,0.2079107090207266,1,0.0543850018219165,-0.0091588555013585,-0.024584812099515,0.11744591686459015,0.37830149812775443,0.26085558126316427,0.26085558126316427,in_sample
997,2026-09-01,20000.0,0.0,20000.0,18696.840000000004,9091.63,3527.28,5564.35,9605.21,166,165,1,5.533333333333333,5.5,233.1134939759036,33.885,1603.8752208776386,17838.17,19141.33,-450.05,19549.95,7379.209999999999,1303.1599999999962,0.0651579999999998,1.069699478628474,0.3879700339763056,0.6120299660236943,-0.0225025,0.3689604999999999,1303.1600000000035,LIQUIDITY_STRESS,LIQUIDITY_STRESS,False,NO_CHANGE,9,0,10266.69125,3680.15682876787,-1175.0612499999988,0.8855462562001172,4.0,0.1507614999999998,9480.126666666669,2455.642588047645,7241.89,12106.86,20196.97,341.1620475668411,7164.221954494636,-1354.52,0.0537910263897191,167.0,1111.6333333333314,-0.2490513642678613,-0.2938023760963841,0.0,0.073054579029127,-0.9208331781313694,0.0,0.0,0.9348420000000002,0.2782175,0,0.2342117807371513,True,2026-09-30,19141.33,2026-10-30,3069.970000000006,23537.04,4395.709999999997,20669.37,16273.660000000002,29,9605.21,4.144698554222136,178,3397.41,12876.250000000002,False,False,False,0.1603843620061932,0,0.9390250131607258,0.8483,0.4528,0.50135,0.8483,LIQUIDITY_PRESSURE,0.8483,0.7522249999999999,True,LIQUIDITY_PROTECTION,0,1,LIQUIDITY_PROTECTION_MEDIUM,0.2079107090207266,0,-0.0312779220737827,0.0125080987191095,0.0020649665779508,0.2541256170303623,0.32862880430252406,0.07450318727216176,0.07450318727216176,in_sample
9,2026-09-01,32012.82,0.0,32012.82,33448.68,6404.669999999999,2086.4,4318.27,27044.01,96,95,1,3.2,3.1666666666666665,681.890625,43.94,3648.347860135804,89898.88,88463.02,56721.09,89843.72,64760.15260416666,-1435.8600000000006,-0.0448526559047281,0.9570727454715702,0.32576229532513,0.6742377046748701,1.7718242254196912,2.02294432680928,-1435.8600000000006,LIQUIDITY_STRESS,LIQUIDITY_STRESS,False,NO_CHANGE,2,0,5808.0337500000005,2968.070576268781,596.6362499999987,1.1027260301302482,1.0,0.1433046801299454,8606.506666666666,3377.0990835380194,6404.669999999999,12494.669999999998,33230.246666666666,1194.5905110259996,69525.89693371474,56721.09,-0.0734411963316008,97.33333333333331,-2420.269999999997,-0.48740783069901,-0.5402515575959153,-0.0379985641868287,-0.0159719453679512,-1.2929490160438997,56721.09,1.7718242254196912,1.0448526559047282,0.1348918964339911,1,0.4184240685411263,True,2026-09-30,88463.02,2026-10-30,48478.029999999984,82477.79,-5985.230000000003,34186.74,40171.97,26,27044.01,4.535191341816542,106,10028.579999999998,30143.390000000003,False,False,False,0.5480033351789254,0,8.985751720844276e-05,0.84005,0.3996,0.8670500000000001,0.8670500000000001,OBLIGATION_PRESSURE,0.8670500000000001,0.7522249999999999,True,OBLIGATION_MANAGEMENT,0,1,OBLIGATION_MANAGEMENT_MEDIUM,0.0866043076454378,1,-0.0342814765566227,0.0160570632255413,0.035985755724148,0.5563477061766303,0.16998833490559825,-0.38635937127103204,0.38635937127103204,in_sample
20,2026-09-01,142720.92,0.0,142720.92,119950.3,36334.76,31239.220000000005,5095.54,83615.54,99,98,1,3.3,3.2666666666666666,2653.244646464647,316.39,15355.793937814651,322198.79,344969.41,344969.41,464919.71,373561.86989898985,22770.620000000024,0.1595464771387405,1.1898337894944826,0.8597612864375603,0.1402387135624399,2.4170907110183983,2.617428964856657,22770.619999999995,RECOVERY,LIQUIDITY_STRESS,True,LIQUIDITY_STRESS->RECOVERY,2,1,45407.325,26413.476285254204,-9072.56500000001,0.8001960036183587,0.0,0.2688732830813104,50942.32333333333,28778.626171101947,32397.05,84095.16000000002,142326.15666666668,9060.087487449193,371484.5432607232,321407.03,0.0594790276009589,104.33333333333331,7768.293333333339,-0.5679328037428077,-0.896499284102817,-0.0559687466286586,0.0706725807381212,-2.163698776261912,344969.41,2.4170907110183983,0.8404535228612594,0.0357028247856025,0,0.5358962196640465,True,2026-09-30,344969.41,2026-10-30,343861.11,369986.37,25016.96000000002,138526.64,113509.68,28,83615.54,5.7823707172135705,81,8540.76999999999,104968.91,False,False,False,0.996787251368172,0,8.402367830045624e-05,0.5472,0.0431,0.7812,0.7812,OBLIGATION_PRESSURE,0.7812,0.7522249999999999,True,OBLIGATION_MANAGEMENT,1,0,OBLIGATION_MANAGEMENT_LOW,0.0866043076454378,0,0.0434695440312235,0.0437155857417366,-0.020501851245324,0.30121858127875456,0.16171299256448673,-0.13950558871426783,0.13950558871426783,in_sample
31,2026-09-01,46816.83,0.0,46816.83,47636.100000000006,22162.83,13358.04,8804.79,25473.27,103,102,1,3.433333333333333,3.4,917.0187378640776,149.08,4836.21787925491,128423.48,127604.21,95947.97,142764.8,120997.82669902914,-819.2700000000041,-0.017499476149923,0.9828014887868654,0.6027226667352499,0.39727733326475,2.0494332914039672,2.584494223530921,-819.2699999999895,LIQUIDITY_STRESS,STABLE,True,STABLE->LIQUIDITY_STRESS,1,1,17523.5575,4552.138129092273,4639.272500000003,1.2647449012564944,12.0,-0.1835356126117028,17770.043333333335,3820.8791120674455,15217.72,22162.83,47680.40333333334,1010.8550751384796,116580.29858399207,82087.11,0.091883376127442,101.33333333333331,4437.089999999999,0.4563830849825072,0.3680743951894842,-0.040486741035004,-0.0063794408935187,0.501071017746585,95947.97,2.0494332914039672,1.0174994761499232,0.1880689059895768,1,0.2856849160143134,True,2026-09-30,127604.21,2026-10-30,94636.43,121038.61999999997,-6565.590000000004,51497.35,58062.94,27,25473.27,7.030960689381457,103,26269.150000000005,31793.79,False,False,False,0.7416403424307081,0,6.002249021963452e-05,0.7938000000000001,0.8486,0.85005,0.85005,OBLIGATION_PRESSURE,0.85005,0.7522249999999999,True,OBLIGATION_MANAGEMENT,1,0,OBLIGATION_MANAGEMENT_MEDIUM,0.0866043076454378,1,0.0363299465125636,0.0039620695123973,0.0014598806631629,0.4772546003345308,0.2687084479815265,-0.20854615235300433,0.20854615235300433,in_sample
44,2026-09-01,72865.19,0.0,72865.19,64012.61,20137.1,13194.73,6942.369999999999,43875.51,127,126,1,4.233333333333333,4.2,1077.7779527559055,137.67,7068.955367351676,226016.84,234869.42,193068.72,265933.91,247431.61031496068,8852.580000000002,0.1214925810253154,1.1382943141984057,0.655244796917133,0.3447552030828668,2.6496701648619867,3.395745078204842,8852.580000000016,RECOVERY,RECOVERY,False,NO_CHANGE,2,0,19387.3575,3766.669969883402,749.7425000000039,1.038671722022973,-3.0,-0.0452507973935963,17967.82,2034.6672616671265,16101.81,20137.1,72767.34000000001,743.8476704944476,234852.206164294,169216.11,0.150156965908493,129.33333333333334,10924.010000000002,0.2506109561595873,0.0421944665455689,0.0123060191796515,0.0391677894443618,0.3390785367093325,193068.72,2.6496701648619867,0.8785074189746847,0.0952769079446577,0,0.1215175005462637,True,2026-09-30,234869.42,2026-10-30,201456.42000000004,246340.33,11470.909999999996,71054.45,59583.54,29,43875.51,6.972542769303422,145,4966.74000000002,54616.79999999998,False,False,False,0.8577379720186648,0,0.0001200820956549,0.62885,0.6721,0.85925,0.85925,OBLIGATION_PRESSURE,0.85925,0.7522249999999999,True,OBLIGATION_MANAGEMENT,1,0,OBLIGATION_MANAGEMENT_MEDIUM,0.0866043076454378,0,0.0576048292401515,0.0120393942377361,-0.0480612234913295,0.18864631323767156,0.21637815569973678,0.027731842462065226,0.027731842462065226,in_sample
50,2026-09-01,68542.41,0.0,68542.41,63626.36,27892.17,12068.36,15823.81,35734.19,153,152,1,5.1,5.066666666666666,863.8481699346406,157.25,5958.665674066353,183829.18,188745.23,121015.15,189557.56,139306.39124183008,4916.050000000003,0.0717227480037542,1.0772643602431446,0.4326791353989309,0.567320864601069,1.765551430129171,2.032411630140085,4916.0500000000175,SPENDING_PRESSURE,SPENDING_PRESSURE,False,NO_CHANGE,9,0,30807.8975,5912.928892488176,-2915.727500000001,0.90535779015754,-14.0,-0.0118988635069399,28200.57666666667,1006.5332615136696,27384.33,29325.230000000003,69227.10666666667,1545.096301281275,134663.95507943255,110524.66,0.076358075523772,153.0,5292.340000000004,-0.0488678179165177,-0.0476350684430234,-0.0345628162843553,0.0267424899572528,-0.1197441183408846,121015.15,1.765551430129171,0.9282772519962458,0.2308615935739639,0,0.1373320501567975,True,2026-09-30,188745.23,2026-10-30,188745.23,198793.4,10048.169999999998,68542.41,58494.240000000005,27,35734.19,7.200041193042294,158,10940.550000000005,47553.69,False,False,False,1.0,0,7.725829969950749e-05,0.7998500000000001,0.46875,0.8741000000000001,0.8741000000000001,OBLIGATION_PRESSURE,0.8741000000000001,0.7522249999999999,True,OBLIGATION_MANAGEMENT,0,1,OBLIGATION_MANAGEMENT_HIGH,0.0866043076454378,0,-0.007384748095692,-0.0193732721202076,-0.044842810380974,0.41084818571965503,0.15616797245395297,-0.25468021326570206,0.25468021326570206,in_sample
75,2026-09-01,81346.23,0.0,81346.23,69495.47,11591.25,7911.29,3679.96,57904.22,178,177,1,5.933333333333334,5.9,847.4252808988765,57.765,6678.894961679107,266723.65,278574.41,197594.28,278940.51,211818.58752808988,11850.759999999997,0.1456829652707937,1.1705256472112495,0.6825225924727704,0.3174774075272296,2.429052704716617,2.6039140047189635,11850.759999999951,STABLE,RECOVERY,True,RECOVERY->STABLE,4,1,15512.857499999998,6510.680215454231,-3921.6074999999983,0.7472027639008482,44.0,0.0125119630751804,14310.066666666666,2633.316536467536,11591.25,16848.62,83540.35333333333,2206.131474920147,199742.39496985087,170278.53,0.1357283675872553,164.33333333333334,11326.066666666666,-0.2000699777023712,-0.3394245751089603,-0.0259864723785818,0.0444308556815262,-0.0601006508376192,197594.28,2.429052704716617,0.8543170347292063,0.0452382366091212,0,0.093084388682844,True,2026-09-30,278574.41,2026-10-30,278574.41,291435.50999999966,12861.099999999991,81346.23,68485.13,29,57904.22,6.215792907667178,159,3389.790000000008,65095.34,False,False,False,1.0,0,0.0001032895087222,0.62425,0.1858,0.84745,0.84745,OBLIGATION_PRESSURE,0.84745,0.7522249999999999,True,OBLIGATION_MANAGEMENT,0,1,OBLIGATION_MANAGEMENT_MEDIUM,0.0866043076454378,0,-0.0077731937578899,-0.0140000915621551,-0.0115606232589987,0.23443936080919536,0.17883581681227398,-0.055603543996921384,0.055603543996921384,in_sample
90,2026-09-01,55387.93,0.0,55387.93,60797.5,20055.61,4660.39,15395.22,40741.89000000001,108,107,1,3.6,3.566666666666667,1075.7910185185185,60.84,5921.332457335214,139268.29,133858.72,79592.23,139224.01,102672.55787037036,-5409.57,-0.0976669465712114,0.9110231506229696,0.2323733858007809,0.7676266141992193,1.43699593034078,1.8536991339154645,-5409.570000000007,LIQUIDITY_STRESS,STABLE,True,STABLE->LIQUIDITY_STRESS,2,1,14742.29625,6505.105961376884,5313.3137499999975,1.360412900398742,-22.0,-0.2039497689106337,17008.59333333333,5158.468920448519,11052.639999999998,20055.61,63166.94,11324.236935489294,95183.7514416386,59988.36,0.070710089177177,116.0,5416.456666666672,0.8145538079590036,2.091465508412803,-0.0442785275576081,-0.0388427975959208,1.2596335944586348,79592.23,1.43699593034078,1.0976669465712114,0.2779526153080644,1,0.409361558303951,True,2026-09-30,133858.72,2026-10-30,86131.06999999996,142235.85999999996,8377.14,56806.19,48429.05,29,40741.89000000001,4.679824868213035,105,3494.250000000008,44934.8,False,False,False,0.6434475841394566,0,7.423771434805463e-05,0.88635,0.9111,0.9444,0.9444,OBLIGATION_PRESSURE,0.9444,0.7522249999999999,True,OBLIGATION_MANAGEMENT,1,0,OBLIGATION_MANAGEMENT_HIGH,0.0866043076454378,0,0.0117692578485026,0.0170029472374953,-0.0493252464421421,0.4219270836879964,0.22040156176053013,-0.20152552192746628,0.20152552192746628,in_sample
95,2026-09-01,41647.53,0.0,41647.53,38529.53,13472.499999999998,11010.750000000002,2461.7499999999995,25057.03,139,138,1,4.633333333333334,4.6,576.813381294964,96.31,3725.0608787616497,110859.01,113977.01,73354.5,115002.03,86092.27676258991,3118.0,0.0748663846331343,1.0809249425051384,0.8172759324550012,0.182724067544999,1.7613169376431208,2.0671640494067693,3118.0,SPENDING_PRESSURE,SPENDING_PRESSURE,False,NO_CHANGE,7,0,14713.53375,3979.0983271337,-1241.0337500000023,0.9156535900153828,-16.0,0.0217387097885669,14926.756666666668,2673.386369463521,13295.740000000002,18012.030000000002,43838.59666666667,4818.767328574122,82849.52594051477,61381.61,0.0851691082756757,146.33333333333334,3854.81,0.0132944837970656,-0.2916398103174422,0.0282150042377806,0.0281258149427818,0.2751355977636758,73354.5,1.7613169376431208,0.9251336153668656,0.0591091476493323,0,0.0640965781635581,True,2026-09-30,113977.01,2026-10-30,78355.57,120721.64,6744.629999999997,43015.13,36270.5,29,25057.03,6.265392985521427,130,2461.959999999999,33808.54,False,False,False,0.6874682008240084,0,0.0001402439369173,0.79835,0.4259,0.80735,0.80735,OBLIGATION_PRESSURE,0.80735,0.7522249999999999,True,OBLIGATION_MANAGEMENT,1,0,OBLIGATION_MANAGEMENT_LOW,0.0866043076454378,1,0.0774522835476804,0.0237347244553478,0.0342345581716468,0.4685171200280607,0.23358159167176537,-0.2349355283562953,0.2349355283562953,in_sample
101,2026-09-01,33610.89,11512.28,45123.17,45341.67,4773.65,1902.08,2871.57,40568.02,184,182,2,6.133333333333334,6.066666666666666,491.65673913043474,20.0,3231.548657271434,121047.97,120829.47,99706.26,144785.27,124655.715,-218.5,-0.004842301637939,0.995181033252635,0.3984540131765001,0.6015459868234998,2.209646618355936,2.762565551134816,-218.5,LIQUIDITY_STRESS,LIQUIDITY_STRESS,False,NO_CHANGE,5,0,16119.3,12195.285882382115,-11345.65,0.2961449938893128,179.0,0.0818829837317801,8540.840000000002,10923.032337281627,0.0,20848.870000000003,45887.80666666667,8964.097248470345,128490.26888807786,99706.26,-0.0679987733771101,108.66666666666669,-3221.053333333337,,,0.2087474270382519,-0.0018050695108724,,99706.26,2.209646618355936,1.004842301637939,0.0636384810730274,1,0.2105634838769723,True,2026-09-30,120829.47,2026-10-30,99211.74,122429.97000000004,1600.5000000000073,48440.69,46840.19,27,40568.02,4.17250237995347,108,3547.489999999998,43292.7,False,False,False,0.8210889280570378,0,0.0001116546261634,0.7682,0.25945,0.9293,0.9293,OBLIGATION_PRESSURE,0.9293,0.7522249999999999,True,OBLIGATION_MANAGEMENT,0,1,OBLIGATION_MANAGEMENT_HIGH,0.0866043076454378,1,-0.0370810883513297,-0.0042094873727009,-0.0550674459022523,0.4843574949392156,0.22579287697777076,-0.2585646179614448,0.2585646179614448,in_sample
133,2026-09-01,144326.89,0.0,144326.89,123038.77,27843.05,20339.58,7503.469999999999,95195.72,108,107,1,3.6,3.566666666666667,2475.6079629629626,221.725,14846.775229150517,539477.87,560765.99,560765.99,683804.76,589112.2132407408,21288.12000000001,0.1474993329378884,1.1730196099977268,0.7305083315225883,0.2694916684774118,3.8853881629403912,4.081791087168447,21288.119999999995,SPENDING_PRESSURE,SPENDING_PRESSURE,False,NO_CHANGE,4,0,31291.28,12345.809683988213,-3448.230000000003,0.8898022068768039,-8.0,0.0961499485772127,22155.27333333333,12949.302879137298,7335.52,31287.25,133967.47666666663,22566.62600866671,570548.5779093456,533927.97,0.11759236395771,106.33333333333331,16616.483333333337,2.795647752306584,1.5978575855251995,0.3353568439415055,0.039460599190102,3.561190585249716,560765.99,3.8853881629403912,0.8525006670621115,0.05198941098225,0,0.3184647968806828,True,2026-09-30,560765.99,2026-10-30,559896.3399999999,595672.8600000001,34906.869999999995,165856.8,130949.93,27,95195.72,7.632935493318397,110,12142.399999999994,118807.53,False,False,False,0.9984491748509924,0,6.059505024138744e-05,0.479,0.5137499999999999,0.8691499999999999,0.8691499999999999,OBLIGATION_PRESSURE,0.8691499999999999,0.7522249999999999,True,OBLIGATION_MANAGEMENT,0,1,OBLIGATION_MANAGEMENT_MEDIUM,0.0866043076454378,1,-0.0190577103710322,0.0011162607092694,0.0427607190201294,0.226584050931719,0.22193100126629897,-0.004653049665420017,0.004653049665420017,in_sample
180,2026-09-01,116770.82,0.0,116770.82,95251.15,18190.76000000001,13345.7,4845.06,77060.39,61,60,1,2.033333333333333,2.0,3475.77,263.97,16228.082666154884,379718.73,401238.4,284467.58,401238.4,300812.3608196721,21519.670000000013,0.1842897908912518,1.225925566253006,0.7336526896072509,0.2663473103927488,2.436118715274929,2.576091876546488,21519.67000000004,SPENDING_PRESSURE,STABLE,True,STABLE->SPENDING_PRESSURE,3,1,29854.03125,21294.101378948948,-11663.271249999994,0.6093234058633206,-29.0,0.0385647084234561,18196.80666666667,2778.6349343758707,15421.2,20978.460000000003,112983.47000000002,4333.638171917465,287897.8734123019,250629.44,0.1564791679299167,83.0,17726.273333333327,0.1795943246958735,-0.1920308041737053,0.0786404367146784,0.0566726587334789,0.444497468205931,284467.58,2.436118715274929,0.8157102091087481,0.0414920439883868,0,0.1132616828488242,True,2026-09-30,401238.4,2026-10-30,401238.4,411754.3499999999,10515.949999999995,116770.82,106254.87,24,77060.39,6.722120404529487,73,11815.000000000016,94439.87,False,False,False,1.0,0,9.246121119123168e-05,0.55935,0.33865,0.7924499999999999,0.7924499999999999,OBLIGATION_PRESSURE,0.7924499999999999,0.7522249999999999,True,OBLIGATION_MANAGEMENT,0,1,OBLIGATION_MANAGEMENT_LOW,0.0866043076454378,0,-0.0127982110406976,0.0145098323038093,-0.0548516519565412,0.16627065362485347,0.2354874522202597,0.06921679859540625,0.06921679859540625,in_sample
184,2026-09-01,58141.01,0.0,58141.01,53286.49999999999,9102.22,7491.47,1610.75,44184.280000000006,75,74,1,2.5,2.466666666666667,1485.7001333333333,123.85,7291.527953048513,143487.03,148341.54,122791.43,180932.44,153879.11026666663,4854.510000000017,0.0834954535533527,1.0911020614977531,0.8230376765228702,0.1769623234771297,2.111959011375963,2.646653545692905,4854.510000000009,SPENDING_PRESSURE,SPENDING_PRESSURE,False,NO_CHANGE,9,0,10309.0225,1931.3773994798191,-1206.8024999999998,0.8829372522952589,1.0,-0.0108835838089787,10677.553333333335,1629.5740539887515,9102.22,12356.43,59633.030000000006,1294.977380960763,150108.70375325088,113170.91,0.0800371303496056,78.33333333333333,4771.196666666675,-0.1391893898341309,-0.3643750098653576,-0.0384338618878288,0.033832395861842,0.0050610125879277,122791.43,2.111959011375963,0.9165045464466473,0.0277041970891114,0,0.0840412670402045,True,2026-09-30,148341.54,2026-10-30,127989.02,154156.16999999998,5814.629999999997,56830.28,51015.65,25,44184.280000000006,4.6435478862618105,80,2193.139999999992,48822.51000000001,False,False,False,0.8627995907282612,0,9.441610587197416e-05,0.7311,0.29005,0.8876999999999999,0.8876999999999999,OBLIGATION_PRESSURE,0.8876999999999999,0.7522249999999999,True,OBLIGATION_MANAGEMENT,0,1,OBLIGATION_MANAGEMENT_HIGH,0.0866043076454378,1,-0.0190284533747247,-0.0051327680916089,0.0415022069105254,0.4858766964728641,0.23207076858395334,-0.25380592788891077,0.25380592788891077,in_sample
191,2026-09-01,41009.3,0.0,41009.3,36346.17,7004.09,5198.570000000001,1805.52,29342.08,124,123,1,4.133333333333334,4.1,623.834435483871,49.510000000000005,3951.99320450444,103982.96,108646.09,67852.09,108861.39,77907.52483870968,4663.130000000005,0.1137090855001183,1.1282976995925569,0.7422191890738127,0.2577808109261874,1.654553723179864,1.899752613156276,4663.12999999999,RECOVERY,RECOVERY,False,NO_CHANGE,8,0,6422.39,1204.3301187560064,581.6999999999998,1.0905737583672122,-16.0,-0.0107345174307397,6863.763333333333,503.2050637000136,6305.29,7281.909999999999,41509.66,438.8704816913647,72389.76197213464,57287.48,0.1277001962564669,126.0,5303.816666666673,-0.0381520782322218,-0.2946719118066435,-0.0196055931009272,0.0448451361646176,-0.1930410682707449,67852.09,1.654553723179864,0.8862909144998816,0.044027086538907,0,0.0512889540987387,True,2026-09-30,108646.09,2026-10-30,108646.09,114886.95000000008,6240.860000000001,41009.3,34768.44,29,29342.08,5.100367458612341,131,2026.7200000000007,32741.72,False,False,False,1.0,0,0.000101870777683,0.76325,0.4528999999999999,0.79295,0.79295,OBLIGATION_PRESSURE,0.79295,0.7522249999999999,True,OBLIGATION_MANAGEMENT,1,0,OBLIGATION_MANAGEMENT_LOW,0.0866043076454378,0,0.1239443756593559,0.0174677244626367,-0.0474561836845059,0.3496813001035635,0.14152257652546718,-0.20815872357809634,0.20815872357809634,in_sample
194,2026-09-01,76779.37,0.0,76779.37,66024.45000000001,18599.31,14996.63,3602.68,47425.14,125,124,1,4.166666666666667,4.133333333333334,1142.4305599999998,124.27,7551.534024100804,258499.34,269254.26,217678.86,294458.23,260536.99544,10754.919999999984,0.1400756479246962,1.1628929888851778,0.8063003412492183,0.1936996587507816,2.835121726057403,3.3933203077858027,10754.920000000013,STABLE,STABLE,False,NO_CHANGE,5,0,21587.43625,1863.7338225488384,-2988.126249999997,0.8615803092412144,4.0,0.025284238765986,20128.623333333333,2718.3199363087024,18519.43,23267.13,77869.92333333334,4031.3126279207568,250673.31746667816,186674.47,0.1320889265268864,126.66666666666669,10316.160000000003,0.0043133076989954,-0.3167075388855067,0.0306498006338051,0.0416052126090535,0.2083651181285586,217678.86,2.835121726057403,0.8599243520753037,0.0469225001455469,0,0.0774743470937946,True,2026-09-30,269254.26,2026-10-30,227919.37,281888.22,12633.959999999992,78857.84,66223.88,27,47425.14,7.34024401403981,114,2187.6400000000067,64036.24,False,False,False,0.8464838030789188,0,0.000111119257115,0.58175,0.33145,0.845,0.845,OBLIGATION_PRESSURE,0.845,0.7522249999999999,True,OBLIGATION_MANAGEMENT,1,0,OBLIGATION_MANAGEMENT_MEDIUM,0.0866043076454378,1,0.0795451853316467,0.0582677953383285,0.0550306513742768,0.19782504913001295,0.22451555764247938,0.026690508512466432,0.026690508512466432,in_sample
204,2026-09-01,55862.73,0.0,55862.73,50178.880000000005,5296.55,2952.06,2344.49,44882.33,125,124,1,4.166666666666667,4.133333333333334,848.3328800000002,36.15,5637.096303865541,154499.66,160183.51,105160.06,161022.79,118911.998,5683.849999999999,0.1017467280958162,1.113271758955162,0.5573552595557485,0.4426447404442514,1.8824726253085016,2.1286463801536373,5683.850000000006,RECOVERY,SPENDING_PRESSURE,True,SPENDING_PRESSURE->RECOVERY,1,1,5952.1075,1011.899115761335,-655.5574999999999,0.8898612802272137,-22.0,0.0224804940925707,6129.063333333334,1266.9475433629177,5296.55,7587.12,56208.23666666666,675.4599673062359,116945.15921008812,95465.8,0.0925476012343743,134.33333333333334,5196.843333333328,-0.3019024346524108,-0.3539641337654035,-0.0197209657856167,0.036788754098229,-0.6804964980881754,105160.06,1.8824726253085016,0.8982532719041837,0.0419687688016679,0,0.0878693411612496,True,2026-09-30,160183.51,2026-10-30,105434.74000000003,173069.15000000002,12885.64,69593.59,56707.95,29,44882.33,5.119544818640208,135,4337.640000000007,52370.30999999999,False,False,False,0.6582121967485919,0,7.050826891160225e-05,0.75205,0.26975,0.8767,0.8767,OBLIGATION_PRESSURE,0.8767,0.7522249999999999,True,OBLIGATION_MANAGEMENT,0,1,OBLIGATION_MANAGEMENT_HIGH,0.0866043076454378,0,0.0855377720221142,-0.018861728837259,-0.0408523987916614,0.4240184329532564,0.19435532495253852,-0.2296631080007179,0.2296631080007179,in_sample
213,2026-09-01,72289.44,0.0,72289.44,62438.41000000001,14341.57,8827.85,5513.719999999999,48096.84,103,102,1,3.433333333333333,3.4,1308.0373786407763,115.52,7610.223815826217,153857.34,163708.37,134651.29,206940.73,173886.0636893204,9851.029999999992,0.1362720474802404,1.157771954795133,0.6155427892483181,0.384457210751682,1.8626688766713368,2.405414451810948,9851.03,RECOVERY,RECOVERY,False,NO_CHANGE,4,0,18322.685,10567.345762103989,-3981.1150000000016,0.782722073757203,-7.0,-0.0799658505869808,25185.963333333333,12851.487848188372,14341.57,39380.85,87188.44333333334,13991.765556213164,162352.37243053105,101988.3,0.1593884405098587,113.66666666666669,13905.64,-0.3431984747752167,-0.3881428626913538,-0.1898205072598989,0.064027039593951,0.1023322844643629,134651.29,1.8626688766713368,0.8637279525197595,0.0762728276771821,0,0.174534112734554,True,2026-09-30,163708.37,2026-10-30,144215.66999999998,172801.84,9093.470000000008,69029.16,59935.69,29,48096.84,4.838935988310251,114,5166.259999999995,54769.43,False,False,False,0.880930339725452,0,6.32065508887882e-05,0.66945,0.1823,0.79455,0.79455,OBLIGATION_PRESSURE,0.79455,0.7522249999999999,True,OBLIGATION_MANAGEMENT,0,1,OBLIGATION_MANAGEMENT_LOW,0.0866043076454378,1,-0.008886679363047,-0.0055951293618739,0.0127187803328024,0.3824192774040201,0.08612001070637836,-0.2962992666976417,0.2962992666976417,in_sample
